time,split,epoch,step,metric,value
1759783370.200,train,34,3973,ctc_loss,0.20312142372131348
1759783372.530,train,34,3974,ctc_loss,0.215646430850029
1759783374.633,train,34,3975,ctc_loss,0.2036307454109192
1759783376.732,train,34,3976,ctc_loss,0.22862868010997772
1759783378.823,train,34,3977,ctc_loss,0.24341440200805664
1759783380.950,train,34,3978,ctc_loss,0.19935639202594757
1759783383.171,train,34,3979,ctc_loss,0.2242129147052765
1759783385.363,train,34,3980,ctc_loss,0.21703845262527466
1759783387.458,train,34,3981,ctc_loss,0.22892700135707855
1759783389.559,train,34,3982,ctc_loss,0.22841113805770874
1759783391.647,train,34,3983,ctc_loss,0.22327744960784912
1759783393.729,train,34,3984,ctc_loss,0.2186460942029953
1759783395.825,train,34,3985,ctc_loss,0.24116310477256775
1759783397.872,train,34,3986,ctc_loss,0.2291448712348938
1759783399.963,train,34,3987,ctc_loss,0.22971989214420319
1759783402.076,train,34,3988,ctc_loss,0.23022913932800293
1759783404.238,train,34,3989,ctc_loss,0.22444964945316315
1759783406.313,train,34,3990,ctc_loss,0.2146569788455963
1759783408.533,train,34,3991,ctc_loss,0.2260873168706894
1759783410.603,train,34,3992,ctc_loss,0.20880311727523804
1759783412.748,train,34,3993,ctc_loss,0.23484618961811066
1759783414.884,train,34,3994,ctc_loss,0.20775467157363892
